lsoa21cd,mean_delay,vehicle_count
E01005070,1.92,5
E01005071,7.56,4
E01005071,0.87,5
E01005071,3.58,6
E01005072,7.62,4
E01005071,3.4,6
E01005112,6.97,3
E01005112,3.5,6
E01005071,6.5,3
E01005071,6.29,4
E01005071,1.4,5
E01006097,1.94,6
E01006210,1.88,6
E01005111,1.68,6
E01005111,1.52,6
E01005111,1.51,6
E01005116,1.53,6
E01005113,7.48,5
E01005111,7.48,5
E01005111,7.37,5
E01005114,7.11,5
E01006203,3.85,5
E01006202,7.36,6
E01006198,7.57,6
E01006120,7.34,6
E01006118,2.94,5
E01006198,2.58,5
E01006202,2.67,5
E01006202,2.29,5
E01006157,0.54,4
E01006157,9.01,4
E01006157,0.51,4
E01006157,8.52,4
E01006131,7.27,6
E01006121,3.65,2
E01006121,5.8,2
E01006132,3.99,5
E01006157,0.85,4
E01006157,9.16,4
E01006157,4.2,5
E01006157,9.23,4
E01006203,3.76,5
E01006203,6.66,6
E01006129,3.71,5
E01006129,6.83,6
E01006133,3.91,5
E01006133,7.36,6
E01006131,4.2,5
E01006131,6.98,6
E01006118,7.01,6
E01006116,6.77,6
E01006121,7.97,5
E01006121,11.82,1
E01006121,14.53,1
E01006121,14.21,1
E01006121,13.63,1
E01006121,13.1,1
E01006121,10.08,3
E01006121,10,3
E01006132,4.14,5
E01006132,7.08,4
E01006132,4.26,5
E01006132,5.82,3
E01006107,5.32,3
E01006107,4.12,5
E01006107,5.57,3
E01006107,4.24,5
E01006200,4.3,5
E01006107,7.95,5
E01006169,3.92,5
E01006171,6.31,5
E01006171,3.84,5
E01006152,7,5
E01006166,4.48,5
E01006172,3.94,5
E01006172,6.6,5
E01006121,1.64,5
E01006116,3.26,5
E01006121,-0.68,5
E01006121,1.16,5
E01006121,1.59,5
E01006121,1.68,5
E01006121,1.45,5
E01006121,0.89,5
E01006160,6.6,6
E01006150,6.24,6
E01006147,6.09,6
E01006150,6.25,6
E01006148,5.79,6
E01006170,5.47,6
E01006172,5.47,6
E01006172,5.36,6
E01006172,4.02,5
E01006170,3.59,6
E01006169,3.28,6
E01006150,3.42,6
E01006147,3.23,6
E01006150,2.56,6
E01006169,3.47,6
E01006160,7.74,7
E01006097,6.91,5
E01006170,5.95,6
E01006160,2.53,6
E01006157,2.96,5
E01006157,8.68,4
E01006121,3.75,5
E01006121,9.26,4
E01006201,7.19,6
E01006160,1.96,6
E01006107,4.86,3
E01006097,2.41,6
E01006174,7.06,5
E01006160,5.19,6
E01006160,5.22,6
E01006160,7.45,7
E01006160,2.41,6
E01006161,1.43,6
E01006178,6.04,5
E01006174,2.54,6
E01006174,2.36,6
E01006099,2.67,6
E01006099,2.58,6
E01006098,1.72,6
E01006099,7.53,6
E01006099,7.44,6
E01006178,6.62,5
E01006164,6.4,5
E01006164,4.9,6
E01006161,5.1,6
E01006161,3.08,6
E01006164,2.76,6
E01006164,2.79,6
E01006164,2.55,6
E01006164,2.26,6
E01006178,2.54,6
E01006164,5.31,6
E01006210,7.62,5
E01006210,7.23,5
E01006164,5.03,6
E01006098,8.14,6
E01006097,2.08,6
E01006098,2.92,6
E01006098,7.48,6
E01006121,0.46,5
E01006121,7.91,4
E01005291,2.07,3
E01005291,0.62,5
E01006075,0.59,1
E01005072,2.1,11
E01005091,2.86,3
E01005088,1.95,8
E01005088,3.41,8
E01005088,1.81,9
E01005088,3.46,12
E01005091,2.06,6
E01005266,4.17,12
E01005115,3.74,12
E01005071,1.72,11
E01005071,4.65,12
E01005070,5.07,13
E01005070,2.91,11
E01005113,4.08,13
E01005088,4.77,13
E01005088,1.84,9
E01005116,3.89,12
E01005116,4.48,13
E01005115,3.99,12
E01005115,3.69,12
E01005117,2.87,12
E01005113,4.57,12
E01005113,3.4,12
E01005116,3.99,12
E01005116,4.26,13
E01005116,4.13,13
E01005115,3.78,12
E01005262,4.26,13
E01005115,4.2,13
E01005115,3.5,12
E01005115,4.16,13
E01005115,3.91,12
E01005265,4.31,13
E01005073,4.24,12
E01005075,2.19,11
E01005075,4.67,13
E01005070,2.75,12
E01005070,5.58,13
E01005070,2.4,12
E01005070,6.08,13
E01005070,6.46,13
E01005071,4.67,12
E01005071,1.47,11
E01005071,1.72,11
E01005072,4.49,12
E01005071,1.76,11
E01005072,4.13,12
E01005071,2.15,11
E01005071,4.47,12
E01005072,4.13,12
E01005072,2.1,11
E01005072,4.19,12
E01005071,3.47,8
E01005071,2.51,12
E01005071,6.27,11
E01005071,9.22,11
E01005071,1.42,12
E01005071,7.48,9
E01005117,3.19,12
E01005117,5.9,11
E01005266,4.41,11
E01005266,4.37,12
E01005266,3.9,12
E01005266,3.97,12
E01005266,3.58,12
E01006107,5.24,11
E01006169,3.38,13
E01006171,5.27,10
E01006171,2.83,13
E01006152,6.11,9
E01006166,3.57,13
E01006153,6.07,10
E01006168,6.13,10
E01006168,6.85,9
E01006168,6.41,9
E01006167,6.09,9
E01006166,6.21,9
E01006166,5.94,9
E01006171,6.27,9
E01006166,3.08,13
E01006166,3.56,13
E01006167,3.01,13
E01006168,3.39,13
E01006168,3.21,13
E01006168,3.14,13
E01006168,3.19,13
E01006153,3.01,13
E01006160,3.89,12
E01006150,4.76,12
E01006147,4.31,12
E01006150,4.33,12
E01006148,4.28,12
E01006170,4.16,12
E01006170,3.9,12
E01006169,3.5,12
E01006171,4.81,11
E01006171,4.64,11
E01006169,4.44,11
E01006150,4.08,11
E01006147,3.67,11
E01006150,3.14,11
E01006094,5.92,10
E01006153,6.3,11
E01006153,5.79,11
E01006153,3.07,13
E01006094,2.68,13
E01006160,4.13,12
E01006089,2.4,11
E01006080,4.34,11
E01006078,3.39,7
E01006080,3.93,11
E01006080,3.64,7
E01006080,3.47,8
E01006160,3.79,11
E01006096,5.6,11
E01006160,3.72,11
E01006178,3.7,12
E01006174,3.13,12
E01006174,2.6,12
E01006160,2.48,12
E01006160,2.61,12
E01006160,4.45,12
E01006160,4.08,11
E01006161,3.74,12
E01006174,4.77,12
E01006174,4.66,12
E01006174,4.28,12
E01006178,4.5,11
E01006176,3.42,12
E01006175,4.17,11
E01006175,3.77,11
E01006176,4.26,11
E01006175,2.95,12
E01006175,3.55,12
E01006177,3.2,12
E01006177,3.24,12
E01006099,4.24,11
E01006177,4.06,11
E01006175,4.11,11
E01006089,5.53,11
E01006089,6.32,11
E01006096,6.26,11
E01006096,6.27,11
E01006094,5.92,11
E01006151,2.73,13
E01006103,2.43,13
E01006096,2.52,13
E01006096,2.47,13
E01006089,2.1,13
E01006089,1.96,11
E01005291,1.13,1
E01033667,0.9,4
E01033653,-0.87,4
E01033667,2.21,4
E01033651,3.02,4
E01005132,2.96,3
E01005132,2.05,3
E01005132,2.41,3
E01005132,2.85,3
E01005132,2.46,3
E01005130,2.52,4
E01034133,2.86,4
E01033651,2.59,4
E01033669,1.52,3
E01005257,2.12,4
E01005257,1.61,4
E01005257,1.55,4
E01005261,1.41,4
E01005261,1.14,4
E01005261,1.96,4
E01005261,1.77,4
E01005255,1.54,4
E01005255,2.2,4
E01005259,2.66,4
E01005259,0.94,3
E01005260,1.14,3
E01005373,-0.27,2
E01005371,0.95,2
E01005375,-0.09,3
E01005375,-0.45,3
E01005373,0.41,2
E01005372,-0.31,2
E01005363,-0.14,2
E01005363,-0.42,2
E01005364,-1.58,2
E01005260,0.11,3
E01005367,-4.66,2
E01005192,5.05,1
E01005189,5.79,1
E01005192,5.3,1
E01005192,4.94,1
E01005985,9.62,1
E01005987,10.04,1
E01005888,7.33,1
E01005985,8.06,1
E01005987,9.51,1
E01005974,10.52,1
E01005991,9.5,1
E01005985,10.69,1
E01005971,10.35,1
E01005992,11.35,1
E01005193,4.59,1
E01005896,5.87,1
E01005888,7.06,1
E01005988,6.94,1
E01006178,4.57,1
E01006174,4.53,1
E01006174,4.12,1
E01006099,3.48,1
E01005839,2.98,1
E01005913,7.41,1
E01005842,6.97,1
E01005842,6.57,1
E01005842,7.32,1
E01005841,5.85,1
E01005911,13.57,1
E01005911,12.57,1
E01005910,9.45,1
E01005910,9.45,1
E01005909,3.48,1
E01005910,4.71,1
E01005885,4.68,1
E01005878,4.26,1
E01005911,5.18,1
E01005911,4.81,1
E01005912,4.52,1
E01005912,5.09,1
E01005912,5.49,1
E01005912,5.28,1
E01005913,5.03,1
E01005907,7.78,1
E01005907,7.41,1
E01005907,7.06,1
E01005840,5.97,1
E01005836,5.92,1
E01005836,6.35,1
E01005913,6.98,1
E01005907,7.24,1
E01006042,9.6,1
E01006045,9.68,1
E01006048,7.02,1
E01006052,8.11,1
E01006052,8.62,1
E01006052,8.67,1
E01006052,8.89,1
E01006052,9.36,1
E01006050,9.7,1
E01006025,10.58,1
E01006025,9.97,1
E01006025,9.78,1
E01006027,10.63,1
E01006027,10.29,1
E01006027,9.09,1
E01006027,8.92,1
E01006027,9.04,1
E01006025,8.64,1
E01006046,9.94,1
E01006046,10.26,1
E01006043,10,1
E01006044,9.92,1
E01006042,9.19,1
E01006049,4.89,1
E01006049,5.71,1
E01006049,5.58,1
E01005824,6.51,1
E01005876,7.38,1
E01005875,9.24,1
E01005824,8.82,1
E01005827,5.97,1
E01005827,6.39,1
E01005826,6.35,1
E01005828,5.05,1
E01005828,4.69,1
E01005826,5.98,1
E01005827,8.37,1
E01005828,4.97,1
E01005826,9.87,1
E01005826,5.87,1
E01005826,8.79,1
E01005826,4.79,1
E01005826,6.75,1
E01005913,0.38,1
E01005842,0.14,1
E01005841,-4.86,1
E01005909,1.45,1
E01005885,1.51,1
E01005883,2.41,1
E01005883,1.97,1
E01005909,2.68,1
E01005909,15.13,1
E01005908,13.05,1
E01005908,2.05,1
E01005909,12.09,1
E01005909,3.1,1
E01005908,11.14,1
E01005909,4.48,1
E01005908,5.19,1
E01005908,10.19,1
E01005908,9.23,1
E01005908,6.39,1
E01005908,7.26,1
E01005908,7.28,1
E01005910,2.91,1
E01005885,3.72,1
E01005878,4.19,1
E01005911,3.75,1
E01005911,4.55,1
E01005912,4.31,1
E01005912,3.77,1
E01005912,4.1,1
E01005912,3.16,1
E01005913,2.85,1
E01005913,2.33,1
E01005913,1.93,1
E01005913,0.93,1
E01005840,-6.32,1
E01005836,-5.48,1
E01005836,-6.59,1
E01005841,-8.17,1
E01005837,-8.4,1
E01005837,-9.04,1
E01005836,-9.36,1
E01033654,3.46,15
E01033654,2.19,29
E01033654,2.25,43
E01033654,3.72,59
E01033654,12.4,5
E01033653,5.58,3
E01033654,3.62,14
E01033654,1.63,22
E01033654,1.95,36
E01034138,3.34,119
E01005221,4.05,120
E01034137,4.56,15
E01034137,4.05,31
E01034137,2.99,47
E01034137,3.08,117
E01034137,4.09,15
E01034137,3.63,31
E01034137,2.37,47
E01034137,3.35,119
E01034138,3.57,15
E01034138,3.19,32
E01034138,2.12,48
E01005221,3.45,118
E01005221,3.68,16
E01005221,2.86,32
E01005221,1.34,48
E01005221,3.25,16
E01005221,2.19,31
E01005221,0.89,49
E01005221,4.05,122
E01005222,3.76,122
E01005222,3.06,15
E01005222,2.47,30
E01005222,0.76,49
E01005215,3.4,15
E01005215,2.66,30
E01005215,1.03,48
E01005232,5.62,16
E01005232,5.19,30
E01005232,4.07,45
E01005234,1.86,116
E01005238,4.02,16
E01005238,3.81,30
E01005238,2.81,46
E01005234,3.39,116
E01005239,5.21,17
E01005239,4.95,32
E01005239,3.85,45
E01005239,6.4,17
E01005239,5.37,33
E01005239,4.27,47
E01005239,6.41,17
E01005239,5.72,34
E01005239,4.63,47
E01005239,6.04,17
E01005239,5.45,33
E01005239,4.16,47
E01005063,5.64,17
E01005063,4.51,31
E01005063,3.7,47
E01005063,5.38,17
E01005063,4.13,31
E01005063,3.34,46
E01005065,1.98,92
E01005065,4.72,16
E01005065,3.88,31
E01005065,3.26,45
E01005065,5.78,17
E01005065,4.6,31
E01005065,3.88,45
E01034116,2.36,109
E01005063,2.89,109
E01005063,2.28,110
E01005239,1.88,112
E01005239,1.53,113
E01005239,1.95,114
E01033654,-0.51,9
E01033654,1.99,19
E01033654,2.48,21
E01005065,3.5,16
E01005065,2.56,32
E01005065,2.4,47
E01005065,2.82,79
E01005065,3.99,16
E01005065,2.84,31
E01005065,2.54,47
E01005869,3.92,123
E01005874,3.02,88
E01005866,3.81,14
E01005866,2.45,31
E01005866,0.89,47
E01005869,3.54,14
E01005869,2.19,31
E01005869,0.58,47
E01005869,3.23,14
E01005869,1.98,30
E01005869,0.28,47
E01005866,3.8,14
E01005866,2.59,30
E01005866,1.01,44
E01005797,3.53,33
E01005797,2.54,55
E01005831,1.84,52
E01033948,7.17,14
E01033948,3.6,27
E01033948,3.72,42
E01005840,2.36,51
E01005916,4.29,13
E01005916,2.1,29
E01005916,0.63,43
E01005863,3.89,13
E01005863,1.85,30
E01005863,0.3,43
E01005869,3.29,122
E01033948,0.22,1
E01033948,1.89,1
E01033948,1.88,100
E01033948,5.24,98
E01033948,6.04,14
E01033948,4.41,33
E01033948,3.44,50
E01005917,4.31,13
E01005917,2.35,28
E01005917,0.46,44
E01005766,3.53,3
E01005766,3.44,6
E01005766,3.43,34
E01005766,2.43,56
E01005874,4.03,34
E01005874,3.1,57
E01033948,3.41,7
E01033948,3.51,33
E01033948,2.61,57
E01005917,4.27,13
E01005917,2.14,29
E01005917,0.55,44
E01005917,4.31,13
E01005917,2.4,29
E01005917,0.99,44
E01005917,4.51,13
E01005917,2.38,29
E01005917,0.91,43
E01005825,0.83,28
E01005825,0.73,53
E01005798,0.76,28
E01005798,1.33,52
E01005825,0.64,30
E01005825,1.3,54
E01005825,1.57,32
E01005825,1.28,54
E01005838,1.86,53
E01005801,2.31,18
E01005801,0.9,52
E01005801,1.78,31
E01005801,1.15,53
E01005831,1.78,52
E01005801,0.78,29
E01005801,0.86,53
E01005866,3.95,122
E01005840,2.12,50
E01005840,2.73,44
E01005840,2.36,52
E01005801,1.54,1
E01005801,5.78,3
E01005838,2.55,53
E01005877,3.53,87
E01005797,3.85,87
E01005797,3.45,85
E01005798,3.84,85
E01005825,3.87,86
E01005801,2.98,82
E01005801,2.5,80
E01005801,2.19,75
E01005801,2.71,51
E01005831,2.69,51
E01005838,2.79,51
E01005840,2.34,51
E01005866,3.86,122
E01005863,4.01,124
E01005917,3.87,123
E01005866,3.83,123
E01005916,3.82,123
E01005917,3.97,124
E01005917,4.07,123
E01005917,4.07,118
E01033948,2.44,99
E01005836,1.53,5
E01005822,-0.55,1
E01005822,1.21,1
E01005066,4.46,3
E01005066,1.47,30
E01033653,0.82,2
E01033653,1.84,13
E01033653,1.1,10
E01033653,3.38,3
E01033653,1.87,27
E01033662,3.48,4
E01033662,1.21,28
E01033653,1.62,26
E01005208,0.35,38
E01033662,1.61,29
E01005210,3.48,4
E01005210,40.39,36
E01005210,1.22,21
E01005243,1.87,36
E01005212,1.41,3
E01005212,1.35,36
E01005210,3.23,4
E01005210,39.26,37
E01005212,0.61,34
E01005208,1.97,3
E01005208,39.53,37
E01005212,0.81,27
E01033653,3.5,3
E01033653,1.59,27
E01033662,1.47,29
E01033656,1.62,25
E01005066,1.74,21
E01006109,0.55,35
E01006115,1.62,39
E01005302,1.08,39
E01006115,1.07,39
E01005298,1.08,39
E01005296,1.19,38
E01005296,42.36,35
E01005214,1.69,3
E01005214,38.56,37
E01005208,0.49,37
E01005208,6.26,1
E01005208,38.95,37
E01005208,0.4,36
E01005208,40.53,37
E01005208,0.65,32
E01005243,0.52,32
E01005210,0.65,21
E01005210,4.3,3
E01005210,0.67,34
E01005212,0.83,26
E01005159,44.37,34
E01005296,0.81,38
E01005296,43.17,35
E01005150,0.55,38
E01005150,44.22,34
E01005150,-0.07,38
E01005150,0.21,1
E01005154,0.48,28
E01005150,50.7,30
E01006109,40.1,36
E01006115,0.97,35
E01006115,40.34,36
E01006115,1.4,35
E01006115,42.95,35
E01005631,-1.83,1
E01005637,-5.61,1
E01005733,4.92,1
E01005733,2.56,1
E01005726,2.11,1
E01005727,1.94,1
E01005727,3.16,1
E01005634,-3.47,1
E01005632,-4.11,1
E01005636,-3,1
E01006179,-0.28,1
E01006184,-1.74,1
E01006184,-2.41,1
E01006200,-2.89,1
E01006200,-3.74,1
E01006200,-4.01,1
E01006202,-4.44,1
E01006201,-5.21,1
E01006184,-1.43,1
E01006184,-1.07,1
E01006131,-5.94,1
E01006128,-5.21,1
E01006129,-5.23,1
E01006197,-4.37,1
E01006197,-4.76,1
E01006201,-4.53,1
E01006131,-3.62,1
E01006131,-2.45,1
E01006100,-0.13,1
E01006151,-0.09,1
E01006151,-0.21,1
E01006100,-0.57,1
E01006150,-0.94,1
E01006149,-1.05,1
E01006149,0.15,1
E01006165,-0.27,1
E01006154,-0.25,1
E01006144,-0.35,1
E01006144,-0.72,1
E01006131,-4.68,1
E01006082,-3.71,1
E01006075,-2.6,1
E01006096,1.2,1
E01006096,0.85,1
E01006089,0.7,1
E01006089,0.2,1
E01006096,1.46,1
E01006096,0.88,1
E01006094,0.7,1
E01006076,-5.16,1
E01005213,5.66,1
E01033672,5.34,1
E01005213,-4.53,1
E01005208,5.14,1
E01034000,5.85,1
E01005214,4.89,1
E01005208,4.1,1
E01033672,5.3,1
E01005213,4.74,1
E01005214,4.2,1
E01005208,5.39,1
E01034118,4.48,1
E01034123,3.18,1
E01034123,4.78,1
E01005208,4.52,1
E01034001,4.78,1
E01034001,4.23,1
E01006117,0.93,1
E01006126,0.74,1
E01006124,1.03,1
E01006124,1.36,1
E01006130,8.25,1
E01006123,2.12,1
E01006123,1.73,1
E01006120,2.17,1
E01006198,13.57,1
E01006126,0.87,1
E01006126,-0.69,1
E01006119,0.62,1
E01006126,-1.15,1
E01005958,10.13,1
E01005957,9.53,1
E01005958,10.37,1
E01005956,10.73,1
E01005956,10.56,1
E01005956,10.43,1
E01005956,11.26,1
E01005995,11.04,1
E01005995,10.48,1
E01005995,11.32,1
E01005993,11.71,1
E01005993,10.69,1
E01005997,12.36,1
E01005997,12.33,1
E01006000,13.18,1
E01005997,12.73,1
E01006004,12.14,1
E01006004,4.16,1
E01005160,4.85,1
E01005160,3.82,1
E01005165,3.27,1
E01005162,4.43,1
E01005160,5.48,1
E01005160,4.72,1
E01005160,5.5,1
E01005160,4.71,1
E01005165,2.91,1
E01005166,1.98,1
E01005294,-1.09,1
E01005775,-2.87,1
E01005846,-0.69,1
E01005776,-0.16,1
E01005770,-3.25,1
E01005845,-0.42,1
E01005845,-1.81,1
E01005845,-1.05,1
E01005844,0.59,1
E01005767,-2.3,1
E01005767,-2.91,1
E01005851,-0.7,1
E01005851,-1.04,1
E01005767,-2.56,1
E01005845,-1.58,1
E01005753,-3.77,1
E01005756,-2.78,1
E01005753,-2.75,1
E01005756,-1.61,1
E01005756,-0.59,1
E01005756,1.47,1
E01005756,0.44,1
E01005754,2.49,1
E01005754,3.51,1
E01005753,4.55,1
E01005755,-2.95,1
E01005317,6.25,1
E01005769,4.57,1
E01005773,4.77,1
E01005776,4.58,1
E01005774,5.63,1
E01005784,4.96,1
E01005785,5.74,1
E01005785,6.13,1
E01005769,3.81,1
E01005777,6.4,1
E01005777,6.33,1
E01005844,7.19,1
E01005849,6.21,1
E01005849,7.3,1
E01005845,6.71,1
E01005845,6.48,1
E01005845,6,1
E01005846,7.16,1
E01005846,6.78,1
E01005846,6.52,1
E01006136,1.23,1
E01006136,1.42,1
E01006137,2.3,1
E01005264,0.96,1
E01005269,0.86,1
E01005269,1.01,1
E01005268,1.98,1
E01005268,1.62,1
E01005176,5,1
E01005078,1.61,1
E01005078,1.63,1
E01005078,1.62,1
E01005078,2.03,1
E01005176,4.71,1
E01005176,4.45,1
E01005169,7.77,1
E01005172,3.5,1
E01005078,3.46,1
E01006205,2.7,1
E01006080,3.12,1
E01006204,3.61,1
E01006205,2.73,1
E01006192,3.11,1
E01006205,3.31,1
E01006192,2.84,1
E01006204,2.66,1
E01006192,3.55,1
E01006076,-1.55,1
E01005151,12.63,1
E01005155,12.28,1
E01005155,11.86,1
E01005112,5.08,1
E01005112,5.58,1
E01005112,4.55,1
E01006179,13.08,1
E01006144,14.19,1
E01006160,7.96,1
E01006161,6.17,1
E01006143,12.75,1
E01006142,12.65,1
E01006142,13.24,1
E01006136,3.03,1
E01006137,3.56,1
E01006160,6.25,1
E01006160,7.17,1
E01006160,7.61,1
E01006161,5.16,1
E01006178,7.95,1
E01005316,4.71,1
E01005315,1.87,1
E01005315,3.92,1
E01005840,-0.92,1
E01005793,6.54,1
E01005793,6.71,1
E01005793,6.35,1
E01005791,7.52,1
E01005930,3.78,1
E01005930,4.17,1
E01005930,4.96,1
E01005930,5.48,1
E01005924,5.6,1
E01005924,5.16,1
E01005930,5.57,1
E01005792,6.16,1
E01005792,6.64,1
E01005791,7.15,1
E01005930,6.16,1
E01005812,3.2,1
E01005812,3.57,1
E01005812,3.1,1
E01005812,2.31,1
E01005806,1.85,1
E01005813,1.03,1
E01005806,1.53,1
E01005807,0.46,1
E01005815,-0.32,1
E01005838,-0.74,1
E01005831,-0.35,1
E01005838,-0.22,1
E01005838,-1.42,1
E01006136,5.75,1
E01006136,5.54,1
E01006135,4.29,1
E01005797,20.75,1
E01005797,22.62,1
E01005800,23.63,1
E01005800,23.21,1
E01005803,23.55,1
E01005811,23.94,1
E01005812,24.61,1
E01005812,24,1
E01005812,24.03,1
E01005812,23.52,1
E01005812,22.95,1
E01005806,22.69,1
E01005813,22.79,1
E01005797,16.09,1
E01005798,23.31,1
E01005835,13.27,1
E01005835,13.01,1
E01005798,24.03,1
E01005811,23.88,1
E01005877,19.28,1
E01005884,13.94,1
E01005905,5.16,1
E01005825,14.48,1
E01005825,15.58,1
E01005798,16.65,1
E01005825,17.47,1
E01005825,16.76,1
E01005877,19,1
E01005837,11.72,1
E01005837,11.92,1
E01005836,11.7,1
E01005836,12.32,1
E01005766,5.38,1
E01005766,6.56,1
E01005975,1.92,5
E01006015,2.6,2
E01006015,3.66,2
E01006008,2.86,2
E01006008,3.52,2
E01005990,1.6,2
E01005948,1.74,2
E01005948,4.43,2
E01006009,1.81,2
E01006009,3.9,3
E01006011,4.44,4
E01005986,0.7,2
E01005986,2.72,3
E01005986,3.94,5
E01006016,4.05,4
E01006016,1.44,2
E01006016,4.55,2
E01006016,4.2,4
E01006016,1.98,2
E01006016,4.19,2
E01005974,1.23,2
E01005974,-0.01,3
E01006008,6.69,5
E01006008,2.07,2
E01006008,3.39,3
E01005974,1.81,2
E01005974,0.18,3
E01006008,5.66,4
E01006008,2.74,2
E01006008,3.11,3
E01006012,4.78,4
E01005986,0.68,3
E01005948,1.94,2
E01005948,4.43,2
E01005985,0.9,2
E01005987,2.43,1
E01005990,7.39,1
E01005948,7.57,1
E01006012,1.88,2
E01006012,3.56,3
E01006009,4.96,4
E01005974,5.15,5
E01005991,2.68,2
E01005990,4.94,2
E01005985,4.17,2
E01005992,2.87,2
E01005992,1.06,2
E01005974,2.39,2
E01005974,1.94,3
E01005986,5.22,2
E01005986,1.23,5
E01005986,0.86,2
E01005986,2.53,3
E01006011,2.45,2
E01006011,3.9,3
E01006009,5.2,4
E01006008,5.72,4
E01006015,4.75,4
E01006011,4.89,4
E01006008,4.81,4
E01006008,2.52,2
E01006008,4.04,2
E01006008,6.53,5
E01006008,1.83,2
E01006008,2.72,3
E01005965,6.52,5
E01005965,2.56,2
E01005965,2.95,3
E01005974,2.44,2
E01005974,2,3
E01005971,5.09,5
E01005974,4.92,5
E01005974,2.12,2
E01005974,2.13,3
E01005972,5.8,5
E01005970,6.38,5
E01005970,1.14,2
E01005970,0.07,3
E01005970,6.49,5
E01005970,1.82,2
E01005970,1.32,3
E01005965,2.6,2
E01005965,1.42,3
E01005965,6.15,5
E01006011,2.48,2
E01006011,4.4,2
E01006011,3.58,4
E01006011,4.23,4
E01006011,2.88,2
E01006011,4.62,2
E01005985,4.35,2
E01005971,3.72,2
E01005992,4.82,2
E01005992,3.76,2
E01005974,4.69,5
E01006016,2.32,2
E01006016,4.73,2
E01006016,4.44,4
E01005976,3.01,5
E01005976,1.33,2
E01005976,0.89,3
E01005976,5.25,5
E01005992,5,2
E01005974,1.24,3
E01005986,1.11,3
E01005986,0.63,3
E01005989,0.84,1
E01005989,6.51,3
E01005989,-0.29,5
E01005989,1.6,1
E01005989,6.1,3
E01005989,0.15,3
E01005974,6.85,5
E01006011,4.18,4
E01005992,0.91,2
E01005986,7.25,3
E01005986,2.51,4
E01005972,1.73,2
E01005972,1.32,3
E01005976,0.99,2
E01005976,3.01,3
E01005974,4.91,2
E01005986,4.51,2
E01005986,5.1,2
E01005974,1.9,2
E01005974,0.46,3
E01006011,2.93,2
E01006011,5.12,2
E01005976,0.08,2
E01005976,0.95,3
E01005976,4.55,5
E01005972,5.42,5
E01005988,1.41,1
E01005886,2.01,1
E01005888,1.36,1
E01006011,7.22,1
E01006015,7.04,1
E01006033,6.74,1
E01006033,7.19,1
E01006032,6.3,1
E01006024,1.9,1
E01006050,3.65,1
E01006038,3.11,1
E01006038,3.48,1
E01006066,5.14,1
E01006025,2.52,1
E01006066,11.5,1
E01006064,10.46,1
E01006064,10.42,1
E01006064,9.36,1
E01006065,8.29,1
E01006064,7.24,1
E01006048,3.65,1
E01006027,3.04,1
E01006024,2.53,1
E01006024,1.53,1
E01006024,1.75,1
E01006024,2.08,1
E01006024,2.02,1
E01006026,1.79,1
E01006026,2.47,1
E01006032,5.51,1
E01006034,5.67,1
E01006034,5.17,1
E01006034,5.28,1
E01006037,5.22,1
E01006037,4.32,1
E01006037,2.56,1
E01006038,2.73,1
E01006035,2.72,1
E01006049,2.29,1
E01006049,1.6,1
E01006049,1.39,1
E01005389,2.03,1
E01005420,0.84,1
E01005419,1.4,1
E01005413,1.63,1
E01005418,0.97,1
E01005388,1.52,1
E01032556,1,1
E01005420,1.06,1
E01005419,1.69,1
E01005419,1.58,1
E01005413,1.92,1
E01005413,0.82,1
E01005413,1.17,1
E01006054,0.68,1
E01006053,0.51,1
E01006053,0.96,1
E01005294,11.07,1
E01005775,11.59,1
E01005846,8.68,1
E01005846,8.29,1
E01005846,8.53,1
E01005770,10.99,1
E01005848,9.08,1
E01005773,15.75,1
E01005769,17.73,1
E01005768,13.86,1
E01005768,13.82,1
E01005845,10.45,1
E01005767,10.79,1
E01005767,11.18,1
E01005851,11.49,1
E01005851,11.41,1
E01005767,11.41,1
E01005777,9.73,1
E01005846,8.83,1
E01005777,10.17,1
E01005845,11.26,1
E01005874,10.24,5
E01005793,4.93,4
E01005793,4.11,4
E01005793,3.18,4
E01005791,3.04,5
E01005795,2.33,5
E01005923,3.05,5
E01005923,2.82,5
E01005931,3.56,5
E01005923,4.31,5
E01005924,6.38,5
E01005811,-15.05,3
E01005930,-0.93,4
E01005930,24.86,4
E01005930,13.54,4
E01005930,-8.14,4
E01005930,-23.39,1
E01005810,20.6,1
E01005925,10.7,2
E01005930,-9.74,2
E01005924,21.44,2
E01005924,3.3,2
E01005924,6.39,4
E01005924,-0.08,2
E01005930,1.08,4
E01005792,1.6,4
E01005792,3.14,4
E01005791,3.52,4
E01005930,-0.54,4
E01005797,29.59,4
E01005797,14.23,3
E01005797,-4.66,4
E01005800,10.62,5
E01005800,-16.57,3
E01005798,-6.07,5
E01005800,25.76,3
E01005803,29.12,2
E01005798,-4.94,2
E01005811,15.69,3
E01005927,-10.51,3
E01005812,9.97,3
E01005930,-20.54,3
E01005812,7.55,3
E01005812,0.49,3
E01005812,-0.76,2
E01005798,19.29,4
E01005798,-18.72,4
E01005798,28.91,4
E01005811,31.02,3
E01033948,-0.64,1
E01033948,25.96,5
E01033948,-16.36,3
E01005795,3.56,2
E01005795,4.55,2
E01005874,-40.18,5
E01033948,-46.32,3
E01033948,1.58,3
E01005877,1.94,4
E01005174,14.88,1
